no,rateContent,package,quality,price,service,logistics,other,sentiment,brand
1808,跟卖家描述的一样，赞?,0,0,0,0,0,0,0,gr-2
1809,已第二次购买了，质量很好，色香味具佳，比市面价格便宜多了，店家还送了茶杯,0,0,1,0,0,0,0,gr-2
1810,买了很多次好评！,0,0,0,0,0,0,0,gr-2
1811,特地品尝了一下才来评价，口感还可以，喝过口有余香，给五星。,0,1,0,0,0,0,0,gr-2
1812,很不错，弟弟很喜欢，下次有需要还会再来的,0,0,0,0,0,0,0,gr-2
1813,茶的味道不错，就是泡出来以后茶汤是偏红色的，不是那种清汤！,0,0,0,0,0,0,1,gr-2
1814,一如既往的好,0,0,0,0,0,0,0,gr-2
1815,口感还是那么好！五分,0,1,0,0,0,0,0,gr-2
1816,很好！还送杯子！,0,0,0,0,0,0,0,gr-2
1817,喝起来很不错！我不懂茶,0,0,0,0,0,0,0,gr-2
1818,茶叶都压扁了，送人都不好看,0,0,0,0,0,0,1,gr-2
1819,性价比高，5分。,0,0,0,0,0,0,0,gr-2
1820,口感不错，已经是第二次买了！,0,1,0,0,0,0,0,gr-2
1821,茶叶已经收到了，今天才想起来喝。总体来说还是不错的，的确是新茶！客服态度真心不错，发货也及时，好评,0,1,0,1,1,0,0,gr-2
1822,挺香，味道可以哦,0,1,0,0,0,0,0,gr-2
1823,口感很好，可以回购,0,1,0,0,0,0,0,gr-2
1824,质好价优,0,1,1,0,0,0,0,gr-2
1825,茶叶已收到，第三次来买了。,0,0,0,0,0,0,0,gr-2
1826,多次购买，一如既往的喜欢！,0,0,0,0,0,0,0,gr-2
1827,刚到货，不错不错，还没喝,0,0,0,0,0,0,0,gr-2
1828,色泽很好，味道也说得过去，稍微有一点发酸,0,0,0,0,0,0,1,gr-2
1829,芳羽安吉白茶,0,0,0,0,0,0,0,gr-2
1830,茶色清澈，有股清香，很柔和，不错的茶叶！送的杯子也不错。,0,1,0,0,0,0,0,gr-2
1831,好像有新旧茶混在一起，但口感不错。,0,0,0,0,0,0,1,gr-2
1832,很贴心，还送了茶杯！味道很好！好评！,0,0,0,0,0,0,0,gr-2
1833,发货速度很快，质量可以！,0,1,0,0,1,0,0,gr-2
1834,泡了点没啥味道,0,0,0,0,0,0,1,gr-2
1835,第一次购买，还送了个杯子。今天收到就迫不及待泡了喝了，茶叶很好，值得购买，很不错的卖家。,0,1,0,0,0,0,0,gr-2
1836,茶已收到，品质很好，清香怡人，下次还会再来,0,1,0,0,0,0,0,gr-2
1837,茶，好。醇香，颜色正。,0,1,0,0,0,0,0,gr-2
1838,茶叶还是挺不错的。,0,0,0,0,0,0,0,gr-2
1839,很好，不用多说,0,0,0,0,0,0,0,gr-2
1840,N次购买了?真心的好?,0,0,0,0,0,0,0,gr-2
1841,第一次网上购茶叶，之前店里购铁观音多点，白茶性价比可以，三百多一斤也就这样了，老板想问一问没有想赚你便宜的意思，你店里有几种茶叶，送多几小泡品尝一下，标上价格，上、上上、上上上等，保证品质，就有销量，好茶！清香扑鼻，汤色纯正、香醇可口、茶香四溢，回味无穷！,0,1,0,0,0,0,0,gr-2
1842,好茶！清香扑鼻，汤色纯正、香醇可口、茶香四溢，回味无穷！,0,1,0,0,0,0,0,gr-2
1843,第二次购买了,0,0,0,0,0,0,0,gr-2
1844,茶叶挺好的,0,1,0,0,0,0,0,gr-2
1845,说实话产品真的不怎么样，性价比不高，如果在茶叶店买的这个价钱买的绝对比这个东西的好处多。说来说去性价比，就是不高，茶叶太贵，偏贵，送的杯子估计是我人高吧？,0,0,0,0,0,0,1,gr-2
1846,不错，很满意,0,0,0,0,0,0,0,gr-2
1847,口感很好，喜欢！,0,1,0,0,0,0,0,gr-2
1848,茶叶已收到，第三次来买了。,0,0,0,0,0,0,0,gr-2
1849,多次购买，一如既往的喜欢！,0,0,0,0,0,0,0,gr-2
1850,刚到货，不错不错，还没喝,0,0,0,0,0,0,0,gr-2
1851,色泽很好，味道也说得过去，稍微有一点发酸,0,0,0,0,0,0,1,gr-2
1852,芳羽安吉白茶,0,0,0,0,0,0,0,gr-2
1853,茶色清澈，有股清香，很柔和，不错的茶叶！送的杯子也不错。,0,1,0,0,0,0,0,gr-2
1854,茶叶很香，是正宗的安吉白茶，下次继续买。,0,1,0,0,0,0,0,gr-2
1855,东西不错,0,0,0,0,0,0,1,gr-2
1856,茶叶已收到。泡了一杯，很好，,0,0,0,0,0,0,0,gr-2
1857,茶叶已经收到，非常满意。十个盒子无一压扁，看出店主真的用心了，以后还会光顾，祝生意兴隆，发大财！,1,0,0,0,0,0,0,gr-2
1858,老客户了，一如既往的支持,0,0,0,0,0,0,0,gr-2
1859,继续在店家购买茶叶啊！品质很好，还是会继续买。,0,1,0,0,0,0,0,gr-2
1860,茶感觉很好，老板还送了礼物，还会光临的,0,1,0,0,0,0,0,gr-2
1861,说实话，我感觉不全是新茶。有的陈茶在里面！谢谢,0,0,0,0,0,0,1,gr-2
1862,白茶口感不错，和在市面上的七八百一斤的白茶比较感觉都一样，商家发货包装很细心，送的杯子也很好，还送了封茶器，哈哈，送的红茶没喝，就不予评价了，总的来说很好，接着再买二斤，哈哈，老板给优惠哟。全部五分好评,1,1,0,0,0,0,0,gr-2
1863,还可以吧，送的杯子没有滤网，不好~~,0,0,0,0,0,0,1,gr-2
1864,包装精美，打开的一瞬间沁人心脾的清香扑鼻而来，无论是口感还是叶片都很满意，还会继续光顾,0,1,0,0,0,0,0,gr-2
1865,茶叶不错，谢谢卖家，大爱。,0,0,0,0,0,0,0,gr-2
1866,茶叶挺好的，口味不错，店家发货速度也好快。,0,1,0,0,1,0,0,gr-2
1867,略涩，后面几泡还行，赠送的红茶但是挺喜欢的,0,0,0,0,0,0,1,gr-2
1868,已经买了好多次了，爸爸说质量还不错,0,1,0,0,0,0,0,gr-2
1869,收到了，还是一路既往的好。,0,0,0,0,0,0,0,gr-2
1870,茶叶很好，物流也很快，好评,0,1,0,0,1,0,0,gr-2
1871,茶叶很好，叶片比较小，清香甘甜，还会再光顾的,0,1,0,0,0,0,0,gr-2
1872,新茶，送的杯子质量很好！,0,0,0,0,0,0,0,gr-2
1873,口感还不错，第一次喝白茶，感觉还可以。,0,1,0,0,0,0,0,gr-2
1874,还没开封喝，家里还有茶叶,0,0,0,0,0,0,0,gr-2
1875,老顾客了，很好，很实惠,0,0,1,0,0,0,0,gr-2
1876,不错，还送了东西,0,0,0,0,0,0,0,gr-2
1877,给老师买的，应该不错吧。,0,0,0,0,0,0,0,gr-2
1878,不好意思有事情评价晚了，茶叶收到后，打开外包装一股淡淡的茶叶清香扑鼻而来，茶叶叶片均匀整齐，店家还贴心的送了杯子，真心喜欢，还会来的,0,1,0,0,0,0,0,gr-2
1879,茶叶很好很香。双层玻璃保温茶杯也很喜欢。全五星！,0,1,0,0,0,0,0,gr-2
1880,茶叶很香，是正宗的安吉白茶，下次继续买。,0,1,0,0,0,0,0,gr-2
1881,东西不错,0,0,0,0,0,0,1,gr-2
1882,茶叶已收到。泡了一杯，很好，,0,0,0,0,0,0,0,gr-2
1883,茶叶已经收到，非常满意。十个盒子无一压扁，看出店主真的用心了，以后还会光顾，祝生意兴隆，发大财！,1,0,0,0,0,0,0,gr-2
1884,老客户了，一如既往的支持,0,0,0,0,0,0,0,gr-2
1885,继续在店家购买茶叶啊！品质很好，还是会继续买。,0,0,0,0,0,0,0,gr-2
1886,茶感觉很好，老板还送了礼物，还会光临的,0,0,0,0,0,0,0,gr-2
1887,说实话，我感觉不全是新茶。有的陈茶在里面！谢谢,0,0,0,0,0,0,1,gr-2
1888,白茶口感不错，和在市面上的七八百一斤的白茶比较感觉都一样，商家发货包装很细心，送的杯子也很好，还送了封茶器，哈哈，送的红茶没喝，就不予评价了，总的来说很好，接着再买二斤，哈哈，老板给优惠哟。全部五分好评,1,0,0,0,0,0,0,gr-2
1889,还是一如既往的好,0,0,0,0,0,0,0,gr-2
1890,喜欢白茶，还没有喝，以后喝了追评,0,0,0,0,0,0,0,gr-2
1891,感觉不香，其他的都还好,0,0,0,0,0,0,1,gr-2
1892,本月第四次购买了，口感和外形都没得说，好评！,0,1,0,0,0,0,0,gr-2
1893,包装很好，宝贝很喜欢。,1,0,0,0,0,0,0,gr-2
1894,很好，值得购买,0,0,0,0,0,0,0,gr-2
1895,好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好,0,0,0,0,0,0,0,gr-2
1896,茶叶口味还可以，就是叶子大了点。,0,0,0,0,0,0,1,gr-2
1897,安吉白茶品质不错，喝了两天口感还是以前的味道，非常满意！快递的速度也很快，总体评价OK！！！,0,1,0,0,1,0,0,gr-2
1898,味道比较清淡，个人感觉不够香，谢谢老板送的杯子～,0,0,0,0,0,0,1,gr-2
1899,茶叶一般般、不值这个价格。,0,0,0,0,0,0,1,gr-2
1900,物流挺快，还没喝，包装不错，不知味道如何。,1,0,0,0,1,0,0,gr-2
1901,茶叶挺好的，就是送的杯子质量不好，,0,0,0,0,0,0,1,gr-2
1902,依旧很好，已经不知道买了多少次了。,0,0,0,0,0,0,0,gr-2
1903,寡人与此卖家交流，不由得精神为之一振，自觉七经八脉为之一畅，我在淘宝打滚这么多年，所谓阅人无数，与您交流我只想说：亲，你实在是太好了！你的高风亮节太让人感动了！本人对此卖家之仰慕如滔滔江水连绵不绝，海枯石烂、天崩地裂，永不变心。交易成功后，我的心情竟是久久不能平静。自古英雄出少年，卖家年纪轻轻，就有经天纬地之才，定国安邦之智。得此大英雄，实乃国之幸也、民之福也、人之初也，怎不叫人喜极而泣&hellip;&hellip;看着交易成功，我竟产生出一种无以名之的悲痛感&mdash;&mdash;啊，这么好的卖家，如果将来我再也遇不到了，那我该怎么办？直到我毫不犹豫地把卖家加到本人旺旺VIP组收藏了，我内心的那种激动才逐渐平静下来。可是我立刻想到，这么好的卖家，倘若别人看不到，那么不是浪费心血吗？经过痛苦的思想斗争，我终于下定决心，牺牲小我，奉献大我。我要以此评价奉献给世人赏阅，我要给好评&hellip;&hellip;评到所有人都看到为止！,0,0,0,0,0,0,0,gr-2
1904,茶叶非常好，口感不错而且还送了个杯了，喝完还会买的,0,1,0,0,0,0,0,gr-2
1905,老板很贴心，还送了一个杯子哦，谢谢，以后茶叶就在你家买了,0,0,0,0,0,0,0,gr-2
1906,这次买的还没开封，上次买的不错，而且卖家也很好把上次答应我的杯子也发过来了，以后茶叶就他家买了,0,0,0,0,0,0,0,gr-2
1907,满意！满意！,0,0,0,0,0,0,0,gr-2
1908,茶叶非常好，连买了好几天，全5分好评，值得信赖的好卖家！,0,1,0,0,0,0,0,gr-2
1909,送了杯子，还送了几包试喝包，口感都还可以，喝完还会来买,0,1,0,0,0,0,0,gr-2
1910,还没喝，老板送了个杯子，大爱,0,0,0,0,0,0,0,gr-2
1911,好，第二次买，服务态度不知道，从来都是直接下单，给4星吧,0,0,0,0,0,0,0,gr-2
1912,不错哦，领导也说不错,0,0,0,0,0,0,0,gr-2
1913,是16年的新茶，喝着口感非常好。,0,1,0,0,0,0,0,gr-2
1914,包装好，物流快，打开包装清香扑鼻，茶味淡而回甘，第一次喝白茶，评价不是很专业，这个价位超值，送的杯子质量也不错，好评!,1,0,1,0,1,0,0,gr-2
1915,一直买的这家的茶叶,0,0,0,0,0,0,0,gr-2
1916,挺好。,0,0,0,0,0,0,0,gr-2
1917,刚到就打开泡了一杯喝了，感觉还可以，非常不错，跟本地买的一斤一千多的感觉差不了太多，老板生意兴隆。,0,0,0,0,0,0,0,gr-2
1918,第二次购买，喝着还行吧,0,0,0,0,0,0,0,gr-2
1919,茶叶味道相当不错。?,0,1,0,0,0,0,0,gr-2
1920,白茶口感、色泽很棒。非常满意、送的杯子不错，还送了封茶器。老板诚信还会再买。,0,1,0,0,0,0,0,gr-2
1921,自己不是很懂，给家人买的，昨天家里人喝了，不是很好，性价比很低，买亏了。,0,0,0,0,0,0,1,gr-2
1922,宝贝一如既往地好，但是每次都送一个同样杯子，能不能换个赠品呢？,0,0,0,0,0,0,0,gr-2
1923,包装很好，口感挺好的。,1,1,0,0,0,0,0,gr-2
1924,给朋友买了两份都说不太耐泡,0,0,0,0,0,0,1,gr-2
1925,很好喝&middot;有种淡淡的清香,0,1,0,0,0,0,0,gr-2
1926,很好的茶叶，确实是新茶。,0,1,0,0,0,0,0,gr-2
1927,新茶，好味!,0,1,0,0,0,0,0,gr-2
1928,味道清香淡雅，好闻好喝。就喜欢白茶的口感。不错,0,1,0,0,0,0,0,gr-2
1929,宝贝收到了，泡了杯茶，茶叶好看又漂亮，而且满满茶香，非常满意，物流也很快，不错不错挺好的。,0,1,0,0,1,0,0,gr-2
1930,还未品尝，回评,0,0,0,0,0,0,0,gr-2
1931,茶叶长相不咋地，喝起来还是不错滴，不过倒是有一股像大蒜的气味,0,0,0,0,0,0,1,gr-2
1932,品尝后感觉还可以，这已是第三次购买了。,0,0,0,0,0,0,0,gr-2
1933,上个月在别家买了两份，在他家买了两份，觉得他家口感不错，又来买的。,0,0,0,0,0,0,1,gr-2
1934,买了N次，没有优惠也没有礼品,0,0,0,0,0,0,1,gr-2
1935,第二次买了，很好??,0,0,0,0,0,0,0,gr-2
1936,口感不错，送家人的。,0,1,0,0,0,0,0,gr-2
1937,很好，买两回了，口感好，还会再买。,0,1,0,0,0,0,0,gr-2
1938,味道清淡点儿,0,0,0,0,0,0,1,gr-2
1939,买了6百多的，就给了俩袋子，太小了，没法送人啊,0,0,0,0,0,0,1,gr-2
1940,茶好就是太贵,0,0,0,0,0,0,1,gr-2
1941,茶叶很好，谢谢卖家送的玻璃杯,0,1,0,0,0,0,0,gr-2
1942,很好，性价比高打算在买一个。谢谢店家送的礼品。,0,0,0,0,0,0,0,gr-2
1943,好！品质不错！可以的！,0,1,0,0,0,0,0,gr-2
1944,第二次买了，快递很快，茶叶很好,0,1,0,0,1,0,0,gr-2
1945,嗯，东西很好，我非常好，物有所直，降2公道合理，下次还会购买。,0,0,0,0,0,0,0,gr-2
1946,茶叶是新茶，不错。,0,1,0,0,0,0,0,gr-2
1947,真心不错！我有很多年的品茶经验，对得起这个价位！还会再来。,0,0,0,0,0,0,0,gr-2
1948,一般般，比想象的差一点！,0,0,0,0,0,0,1,gr-2
1949,茶叶口感非常不错，回味无穷，店家售后尽心尽力，一点点要求都会尽全力去做，售后为本人网购以来遇到的最好的，推荐大家购买。,0,1,0,0,0,0,0,gr-2
1950,送人的，不知道好不好呢?,0,0,0,0,0,0,1,gr-2
1951,茶不错，超值,0,0,0,0,0,0,0,gr-2
1952,有小虫子，评价习惯好评！,0,0,0,0,0,0,1,gr-2
1953,喝了芳羽的茶二年多了，质量一直不孬，以后继续支持。,0,1,0,0,0,0,0,gr-2
1954,"味道不错,如果第二次买不送茶杯份量多一点还是很划算的.",0,1,0,0,0,0,0,gr-2
1955,茶叶以收到，还没有喝所以现在不好评论,0,0,0,0,0,0,0,gr-2
1956,老公买的，送了杯子，泡出来的茶还可以不错，一分价钱一分货，看来是新茶,0,1,0,0,0,0,0,gr-2
1957,喝了，感觉还可以,0,1,0,0,0,0,0,gr-2
1958,一如既往的好。,0,0,0,0,0,0,0,gr-2
1959,买了好几次了感觉可以的给满分不怕骄傲。,0,0,0,0,0,0,0,gr-2
1960,茶的味道很好哦喝起来很有香味，还会再来的。,0,1,0,0,0,0,0,gr-2
1961,不错，试试效果！,0,0,0,0,0,0,0,gr-2
1962,质量不错，物流超快，一句话好评！,0,1,0,0,1,0,0,gr-2
1963,去年妈妈到安吉采茶，稍回来的白茶，觉得好喝，所以买的,0,1,0,0,0,0,0,gr-2
1964,东西刚收到，老公还没喝，喝后在评价，就是外壳瘪了一块,0,0,0,0,0,0,1,gr-2
1965,金俊眉生产日期更改过。太差劲了,0,0,0,0,0,0,1,gr-2
1966,包装不错很仔细，茶叶规整不碎，品尝后在评价，东西不错,1,0,0,0,0,0,0,gr-2
1967,好，以后继续买,0,0,0,0,0,0,0,gr-2
1968,物流很给力，茶叶很好，汤很清澈，叶很嫩，是新茶，喝起来口感不错，赠送的杯子也超级喜欢，准备再买一盒，送人。,0,1,0,0,0,0,0,gr-2
1969,刚收到,0,0,0,0,0,0,0,gr-2
1970,打开包装清香扑鼻，总体不错，味道稍淡了点,0,0,0,0,0,0,0,gr-2
1971,物流很忙，质量不错，,0,1,0,0,1,0,0,gr-2
1972,很好，给妈妈喝。,0,0,0,0,0,0,0,gr-2
1973,味道不错啊！嗯。,0,1,0,0,0,0,0,gr-2
1974,"3号上午下单,5号上午收到,很快!刚泡了一杯,淡淡轻香,拍了几张,看看很爽的,好评!",0,1,0,0,0,0,0,gr-2
1975,同事推荐的，不错,0,0,0,0,0,0,0,gr-2
1976,茶色不错，闻起来也很想，泡完之后也很清香漂亮，喝起来感觉有些淡，不是很适合我，可能这就是这就是这茶的特色。不是很懂，自己感觉怎么样，就怎么写,0,0,0,0,0,0,1,gr-2
1977,"茶叶很不错，物流速度快,好评！",0,1,0,0,1,0,0,gr-2
1978,刚收到就泡了一杯，味道很好，叶子比较整齐，杯子还行。,0,0,0,0,0,0,0,gr-2
1979,买给爸爸的，希望他满意,0,0,0,0,0,0,0,gr-2
1980,好评，还是和以前一样好喝，这次还送了杯子，下次还来买！,0,0,0,0,0,0,0,gr-2
1981,茶叶一般泡一次就没有什么味道了,0,0,0,0,0,0,1,gr-2
1982,还没喝，看的不错,0,0,0,0,0,0,0,gr-2
1983,赠送的杯子都碎了，包装盒也严重变形了，对物流真是无语了,0,0,0,0,0,0,1,gr-2
1984,差评,0,0,0,0,0,0,1,gr-2
1985,看起来挺不错的。还送了杯子。,0,0,0,0,0,0,0,gr-2
1986,价格便宜，茶叶也不错。,0,1,1,0,0,0,0,gr-2
1987,一如既往的支持,0,0,0,0,0,0,0,gr-2
1988,今年开始我一直购买芳羽白茶，继续保持质量，就永远选择你,0,0,0,0,0,0,0,gr-2
1989,茶叶不错,0,1,0,0,0,0,0,gr-2
1990,东西很好，卖家很贴心，喝起来很香。就不发图片了，还送了好多东西。,0,1,0,0,0,0,0,gr-2
1991,还没有喝，应该不错?，我妈妈去这家茶场采过茶，带回来一盒。味道不错。,0,1,0,0,0,0,0,gr-2
1992,不知道怎样，没看到东西，先好评,0,0,0,0,0,0,0,gr-2
1993,不错！卖家还送了杯子,0,0,0,0,0,0,0,gr-2
1994,看成色还不错，等喝几次再来评价哈,0,0,0,0,0,0,0,gr-2
1995,茶叶真的很好，口味醇香，卖家一如既往的真诚，下次一定会光临,0,1,0,0,0,0,0,gr-2
1996,今天刚收到就泡来喝了，一冲泡就闻到了淡淡的茶香，这款较清淡，但是也很好喝。,0,1,0,0,0,0,0,gr-2
1997,这个老人家评价很好,0,0,0,0,0,0,0,gr-2
1998,很好，还送礼品,0,0,0,0,0,0,0,gr-2
1999,老板人好，买茶还送一个茶杯，茶口感非常好。,0,1,0,0,0,0,0,gr-2
2000,第二次购买了，感谢小竹的贴心服务,0,0,0,0,0,0,0,gr-2
2001,第一次喝白茶，包装还不错,1,0,0,0,0,0,0,gr-2
2002,第一次买，迫不及待的品尝一下，真的不错。商家包装也很细心。,1,1,0,0,0,0,0,gr-2
2003,很好，和描述的一样。,0,0,0,0,0,0,0,gr-2
2004,据说还不错，我是送人的，大家说好才是真的好,0,0,0,0,0,0,0,gr-2
2005,很精致，漂亮！物超所值！,0,0,0,0,0,0,0,gr-3
2006,木桶很漂亮，本人很喜欢！茶叶很不错，物有所值！很满意！,0,1,0,0,0,0,0,gr-3
2007,卖家的服务太棒了，考虑非常周到，完全超出期望值,0,0,0,1,0,0,0,gr-3
2008,一般般吧，同时买了两家的，这个是最贵的，也许是因为有个木桶的原因吧，收到茶叶碎了不少，跟客服反映说这是正常情况，另一家也同样是茶叶就没有想您们这样碎过，茶叶也不像评价哪里晒图的那样，,0,0,0,0,0,0,1,gr-3
2009,"与卖家描述的完全一致，非常满意,真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，很满意的一次购物",0,0,0,0,1,0,0,gr-3
2010,木桶不错，茶叶貌似有股淡淡的糊味，总体来说还不错，一次不错的购物,0,0,0,0,0,0,1,gr-3
2011,这茶叶太好了！味道挺好的！物有所值！,0,1,0,0,0,0,0,gr-3
2012,已经第二次购买了，老爸说好茶。,0,0,0,0,0,0,0,gr-3
2013,刚收到宝贝的时候大吃一惊，真是太飘亮了，迫不急待的泡了一杯茶叶，哇味道真是好喝,0,0,0,0,0,0,0,gr-3
2014,还可以，就是太苦了，不知是不是真的,0,0,0,0,0,0,1,gr-3
2015,快递慢了一个星期,0,0,0,0,0,0,1,gr-3
2016,一如既往的好,0,0,0,0,0,0,0,gr-3
2017,好！尤其是那个小木通！精致，小巧。茶叶口感不错！,0,1,0,0,0,0,0,gr-3
2018,包装挺好。量也很足。,1,0,0,0,0,0,0,gr-3
2019,太散了都快成粉末状了本来好的话多买点哎还是算了真的太散了,0,0,0,0,0,0,1,gr-3
2020,绿茶中这款应该属于上品，再加上这个价位能买到如此好茶，不给五星好评都说不过去！,0,0,1,0,0,0,0,gr-3
2021,货物已收到了，包装很上档次，感觉物有所值了，好评！赞！,1,0,0,0,0,0,0,gr-3
2022,有点贵，不过味道还挺好。,0,0,0,0,0,0,1,gr-3
2023,味道还不错的茶叶。木桶很精致有趣。,0,1,0,0,0,0,0,gr-3
2024,包装非常漂亮，卖家有心了，但建议不要用泡沫板了，打开包装后碎泡沫粘在桶上非常美好心情的。,0,0,0,0,0,0,1,gr-3
2025,都是新益号的。,0,0,0,0,0,0,0,gr-3
2026,包装的很好，里面的小桶很不错。,1,0,0,0,0,0,0,gr-3
2027,质量非常好，与卖家描述的完全一致，非常满意,0,1,0,0,0,0,0,gr-3
2028,没来得及拍照就直接送人了，木桶挺精致，快递也很快。好评！,1,0,0,0,1,0,0,gr-3
2029,还可以吧，毕竟价钱不贵，不能期望太高,0,0,0,0,0,0,1,gr-3
2030,茶叶不错，大叶，味儿挺重，好评,0,1,0,0,0,0,0,gr-3
2031,看到包装牌子才想起来不是第一次买了，原来买过这家的几次茶，虽然都不是自己喝，但是都评价不错，这次的相当满意，茶闻起来很香，包装也很喜欢。我会告诉你我还称重过吗。推荐推荐！,0,0,0,0,0,0,0,gr-3
2032,桶很漂亮，物流很快，物有所值。,1,0,0,0,1,0,0,gr-3
2033,看着真不错，还没喝茶呢，老爸对箱子倒是爱不释手！,1,0,0,0,0,0,0,gr-3
2034,第二次帮客户代卖了,0,0,0,0,0,0,0,gr-3
2035,茶叶一般，泡的颜色很暗，感觉是陈年老茶,0,0,0,0,0,0,1,gr-3
2036,好喝、值得信赖的信赖,0,1,0,0,0,0,0,gr-3
2037,木桶质量不好，有点失望,0,0,0,0,0,0,1,gr-3
2038,还行&hellip;&hellip;就是泡两次就没味儿了&hellip;,0,0,0,0,0,0,1,gr-3
2039,质量非常好，与卖家描述的完全一致，非常满意,0,1,0,0,0,0,0,gr-3
2040,茶罐很美,1,0,0,0,0,0,0,gr-3
2041,"很好的茶叶,下次还会再来 服务很好",0,1,0,1,0,0,0,gr-3
2042,味道没第一次买的那么香，服务好，但是快递极差，要自己过去拿,0,0,0,0,0,0,1,gr-3
2043,感觉味道还行吧，不耐冲，两次就淡了,0,0,0,0,0,0,1,gr-3
2044,口感很好，还会再来,0,1,0,0,0,0,0,gr-3
2045,不好意思，收货晚了，宝贝不错，就是有点苦，不过个人喜欢喝苦茶，清心。,0,0,0,0,0,0,0,gr-3
2046,茶叶喝着还可以,0,1,0,0,0,0,0,gr-3
2047,茶叶很好，品质一流，味道纯正，多次购买，物美价廉！,0,1,0,0,0,0,0,gr-3
2048,入口不错,0,1,0,0,0,0,0,gr-3
2049,喝了两天才来评价,0,0,0,0,0,0,0,gr-3
2050,还没和喝了在评价,0,0,0,0,0,0,0,gr-3
2051,包装不错，味道也不错,1,1,0,0,0,0,0,gr-3
2052,一如既往的好,0,0,0,0,0,0,0,gr-3
2053,刚收到，包装完好，木桶很喜欢，准备送人，但愿茶茶也好,1,0,0,0,0,0,0,gr-3
2054,优质茶不错，我喜欢谢谢掌柜的了。,0,1,0,0,0,0,0,gr-3
2055,"非常好，包装精美,口感也非常的好。",1,1,0,0,0,0,0,gr-3
2056,还没有喝，没有送我茶样，一点也不高兴,0,0,0,0,0,0,1,gr-3
2057,茶很好喝完了还会再买的,0,1,0,0,0,0,0,gr-3
2058,一如既往的无试喝小样，你不给点茶样人家怎知道你家的其实茶怎样？,0,0,0,0,0,0,1,gr-3
2059,老板的货挺好就是物流不给力啊，不过老板给的小样还是不错的,0,0,0,0,0,0,1,gr-3
2060,茶品清香～滋味很好～包装精美～喜欢～,1,1,0,0,0,0,0,gr-3
2061,很好，包装精美，质量不错，味道也好，价格优惠，物有所值，满意好评。,1,1,1,0,0,0,0,gr-3
2062,以前买过两斤，以前觉得不错才再购买，没想到这次买的茶很，垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾，以后再也不会来买了。,0,0,0,0,0,0,1,gr-3
2063,第二次买了，真的挺好,0,0,0,0,0,0,0,gr-3
2064,还行吧，就是两次就淡了，毕竟价格不高！,0,0,0,0,0,0,1,gr-3
2065,还不错吧，希望卖家继续保持不错的品质吧、、,0,0,0,0,0,0,0,gr-3
2066,与苗术像，质量还好下次还来,0,1,0,0,0,0,0,gr-3
2067,茶叶香，茶色好，茶桶很好看！好评！,1,1,0,0,0,0,0,gr-3
2068,父亲很喜欢5次了,0,0,0,0,0,0,0,gr-3
2069,东西不错，送了个水壶，可以粉碎,0,0,0,0,0,0,0,gr-3
2070,物流超快，味道没变！可这次茶叶中多了些许碎末，应该属正常范围之内吧！好评五星满分！需要会再来光顾！,0,0,0,0,1,0,0,gr-3
2071,还不错，看着挺大气的。,0,0,0,0,0,0,0,gr-3
2072,不好喝,0,0,0,0,0,0,1,gr-3
2073,很好！己多次购买。很实惠。很满意。,0,0,0,0,0,0,0,gr-3
2074,茶叶很清香，小木桶很精致。满意,1,1,0,0,0,0,0,gr-3
2075,看起来不错。没喝。应该还行吧,0,0,0,0,0,0,0,gr-3
2076,不错，物美价廉！,0,0,0,0,0,0,0,gr-3
2077,好评，好评，好评好评好评，好评,0,0,0,0,0,0,0,gr-3
2078,味道好极了,0,1,0,0,0,0,0,gr-3
2079,好茶，好店好服务,0,0,0,1,0,0,0,gr-3
2080,茶叶挺好的，就是EMS太恶心了，太慢！！！最怕用EMS，却偏偏是它！！！,0,0,0,0,0,0,1,gr-3
2081,很好的宝贝，就是没有礼品相送啊,0,0,0,0,0,0,0,gr-3
2082,还可以吧，不过打开里面居然是自封袋包装的，有点失望,0,0,0,0,0,0,1,gr-3
2083,店家态度一流，服务一流，五星好评！下次再来！我却不愿意中通速递！,0,0,0,1,0,0,0,gr-3
2084,还行！,0,0,0,0,0,0,1,gr-3
2085,对不起这个价格了,0,0,0,0,0,0,1,gr-3
2086,还没喝,0,0,0,0,0,0,0,gr-3
2087,第一次在网上买茶叶，包装精美。感觉还不错。,1,0,0,0,0,0,0,gr-3
2088,一直在这家买。不错。挺好的。,0,0,0,0,0,0,0,gr-3
2089,很好，很好看。很满意。以后还会光顾贵店,0,0,0,0,0,0,0,gr-3
2090,很好，真心不错，喝的时候有点薇薇的涩那就是传说的茶味，过后满口的回甜味。但是建议卖家在改善包装就完美了，这样才能体现出我们彩云南的博大精深。。。,0,0,0,0,0,0,1,gr-3
2091,还没喝呢！喝完再评！,0,0,0,0,0,0,0,gr-3
2092,太好了真的非常好,0,0,0,0,0,0,0,gr-3
2093,物流速度快，口感很好的,0,1,0,0,1,0,0,gr-3
2094,东西一般，物流快。,0,0,0,0,1,0,1,gr-3
2095,宝贝很漂亮喝着很好商家还送了个茶壶很不错哦。,1,0,0,0,0,0,0,gr-3
